"HolderAddress","Balance","PendingBalanceUpdate"
"0xb1fef395b929e7f7398e67d6340609370e6a85dd","4.081240996E+24","No"
"0x34573d772412f9a4f09ed5c6c29ed079089bcaa1","4.9E+25","No"
"0x28ff14baa2d104d691a2724c50d4a9d42c989020","1.55105092781074E+24","No"
"0xdcb57f37e405b9b7bf177137d718dd4136a01507","3.8E+24","No"
"0xadc9e67a4badf9bc11aed375dca59c17d4840c14","1.63754855553886E+25","No"
"0x8da2d9de6978f408f5ee5a126f806b1afad92bd2","8679608229","No"
"0xa34e71d0182b1c7752dbea20646e618ca9305b76","7.9186E+25","No"
"0xcebef52ae00108632ce22f38e108b75b873cee10","2.474738133E+25","No"
"0x0efe9e54f20bbc2d1f0b4f1c76d6b1b804eef42b","9.68589612E+23","No"
"0xe399eb02e7cf7b4088522de82504644462d707cb","2E+24","No"
"0x06679e025608fd7b2d71424645de1549a7d3ab2b","6.259989327E+24","No"
"0x23a5a27b1a78e23810501d879d367fe52f134989","7.49439621356732E+24","No"
"0x141095885bb5459183adcf891646f50bec145cd0","5.3060256901465E+24","No"
"0x523b85f3ce9b8d36ff37cc3ac86d939c65130759","6.33401165011269E+25","No"
"0xbaaadce9650edbe8a0d939739cffe38798cf153f","1","No"
"0x868609d08799a550a70bfdd65c9adc27f534c581","1.40321344738E+25","No"
"0x0ed7e258b736bf5f37b99a4778a2899d07f0e274","9.12960143680982E+24","No"
"0xd33d351ecd2669dc67e0570294ab163e2dd08fbb","1.06375528361564E+23","No"
"0xb24d6d0b888c3f095864597cfc0d63a153afefbc","8.5767339401E+24","No"
"0x18d7df9633095d57ac326392b51daefbfae85a1c","1.08777411258426E+25","No"
"0x8dad042e7d3b5466e26d9c7e7fb033fb53c8b353","2.0161E+23","No"
"0x5ddb215568591042a90368055201d5d672c416d1","2.639752507E+24","No"
"0x34670bef4201a9ee55f33bd6094964ef3ff3ba91","1","No"
"0xed6f77bfb383e9f973893901681641cc5839f2fd","1.6432199049E+25","No"
"0x02566a4c8792aaf63aa5babffb6e3d27000ce809","1","No"
"0x6cfb9008e0d3b03e4a26c95f5bdd4344b76fd1f1","1","No"
"0xb75faef163e82947cea255bf737736c6a3dd3f89","4.50002633761658E+25","No"
"0x14fa2ade47ab024ccc92c438924f371757841bbd","8.59028622923555E+25","No"
"0x0fb3b377e4b5500a813f296bf9ffdacfc716b70f","1E+24","No"
"0xca191a7c6929bc08e90d08b343904132870a766c","4.28447663629956E+27","No"
"0x8cbdab99bc2b9c146dbf09818109cda3b108adc5","5.228689161E+24","No"
"0x9c23ef4a3408e66eaf729c75b8f24137499a4ea2","1.06643211906773E+26","No"
"0x67598e14fe6037284e97a7df3177d3c1f054f65e","2.5E+24","No"
"0xc757ccacc52a626799b53125c0eccf8ac8243b9a","3.90154825513594E+24","No"
"0x675d62b7fd65de6d6a1442c1855b4141cf38b36c","5.15179186582949E+25","No"
"0x9b15e498337a6a94153614613abd2b658d3a6783","3.22418197096394E+24","No"
"0x89b3af3534f30c7d977a3098ccde6424ab8f6349","1.728E+24","No"
"0x25102c1c7de7641608c825d2d1c3bc811661aa17","5.4022874921843E+24","No"
"0xf06be191a1738e12153c55f5cfa1517412aeef9b","2.67732701863843E+24","No"
"0xdb60946764c481bfeff03cb1df393d953e92348a","1.08165E+25","No"
"0xa08ba77ae06cb71c86e4462187f4c14a3eabcb63","1","No"
"0x17df790272b8fe226fff4bce5bf39ded8b23caef","1","No"
"0xcabc90642135f40ccba77ce76f5f6f1f390fd50c","2.7282452330396E+25","No"
"0x8cfed69891722537d24f9a553073ea22dacfb1df","1","No"
"0xbfa47a5e896a284c315a52c3b06f8719d794f862","1.38437827058965E+25","No"
"0x59173a655e2b992170a24340c0c91e4e71877183","1","No"
"0x722270bfe1531ce8a810b3768fef730cced841e1","2.16295239175205E+24","No"
"0xa87ce54113289918c0b53267b20ed0070c0b183c","1","No"
"0x96d22b2fa79eaeda0c1bb98c1b90b93850aace16","2.70603568037316E+25","No"
"0x827053379154c84f0d53c483809d76bd167ba81c","5.42923587112492E+23","No"
"0x7354e658a6fee1a62369e707873be4d5cccdc597","7.38979664849103E+24","No"
"0xc8fe62a02026c113636ec44ed01e0585615b3f25","2.76290440521149E+24","No"
"0x3da56bb4492b26c0588655985b6b9c1c85a7e276","1.08312070996588E+26","No"
"0x175e6bca1d6a013344acd20c5da3da490ad62f09","1.08249050178921E+25","No"
"0x8acf99b9340ee0e66c69e36e225602698d89a8b6","1.50000000000004E+27","No"
"0x1b8fb7db151381382068d1d8cadf44d70ea6c97e","1.10355006148832E+26","No"
"0x99a7207e346b68b92f4454ce4c49705deecbb7c6","8.86405690747978E+23","No"
"0x22152ac0fda80e7f6c1b9ffda85b9ab7fb4a21c2","7.755053391E+24","No"
"0x29bb267012f54e853a9537261d32206070be2f38","7.33993818711078E+24","No"
"0xefe2f89d7a87160d9af5226347b330c73f17146b","2.7559E+23","No"
"0xc91f5f3ccc077564249ca4ff25f17be20d79807e","1.08605954164958E+24","No"
"0xb83dc17dc4e4f1605c3da06c60296f9defd38470","1.20226340624342E+25","No"
"0x00b20cae6f2fcd533faadbe897cb6b71090dc84e","5.11068700338977E+25","No"
"0x5a177e28261dd38698553f3f980cfd73c094669c","3.24147694555112E+24","No"
"0x556f153037a00ed5bece8bbcf297be4667cb09f1","1","No"
"0x3d748ba6a88df634339e5247c6f5073bb80a8b57","1","No"
"0xd360cc31b3f62a1cde78305042a989bcfc9a2a4b","1","No"
"0x6b6a8cf3800a103faa5e486c7b1d0677c60408de","2.15300077995743E+23","No"
"0xc130cf7ad758ab73b54a32fa25491c8c3ed4aa63","4.765931E+24","No"
"0xc534a6ab88260d5cdb2ed92f250f2dce070890ad","1.58936781012464E+25","No"
"0xe0b040928f11b4b296afb611d5e4f8f6b3290ef9","8.2606442E+25","No"
"0xcd597a4b5acd57e869a8998a27fb915a43a2cecb","1","No"
"0x74be4c1bf8b8606054074bf223b45e14f225e687","1.0811996554407E+24","No"
"0xa8b6eb06e3a93acc4dc8dac2a767a846ce6db53f","7.89695484E+24","No"
"0x17965cc47a94ecd31d542776ca0087ebc653390d","3.74448876346146E+25","No"
"0xa5056f1eca34e97a545486e490b4a0bdc68b79a0","1.8955032383E+24","No"
"0xbafaf9acede88aba4a720100816cee7a341228ea","1","No"
"0xf457578c03346cef3ae0c236dcef43c18e66086a","1.07568347165623E+24","No"
"0x08579ed42cda47d851edfaa2984b641ed9cc191a","2.27117172150472E+24","No"
"0x5e2c611e7b5c6c1b602c86b5b9fd524431ec50cc","1.97151800575461E+26","No"
"0x48fa34b910c6c08b8ab9226e3d070ca30ca6bc15","1","No"
"0xcac7e3d65648f04e28288ebeec14cc76a78b55d6","1.37086161235838E+25","No"
"0xbe919d3c5eca46ab174e7222ef82d9cf9d197d21","1.1E+25","No"
"0x54e69766bd336969f312f8314ebc4fca3c5cb801","3.9525E+23","No"
"0xdfeeaf6bb88d6fe7b5841d0020b5f27266a2c510","1","No"
"0x109e1faaa2d429abb3fa09c606b4302e861a78a1","1","No"
"0xd1dd9f74ff0de48b1e24b69762b96ee07352ce2b","2.08895108371135E+25","No"
"0x3e2283dc65e38e9ffcc9ce946dbbf44fbcb5c222","5.27549976313784E+23","No"
"0x6150e46db7adbe9adf395030e2d99c260fc7ab61","1.6E+25","No"
"0x9674b0602f3cbdd010fd5b0f3a5dc9d74be1f8f3","4.75282867620622E+24","No"
"0x9f1bb034ba75fad5a18c08248ed7f905fb456a76","6.82821442499579E+24","No"
"0xe799d7003a655ffe189acf173c3232f9c28f485a","3.2531213295094E+24","No"
"0xad0a823e60ccf1525fa0c49e9f3c5dd630e6c1b5","1.17477786579736E+25","No"
"0x490c30344cd2887b04aee942f5035161d1056a43","1.054445288E+25","No"
"0xa411e9873c6a6c3f96e1e6986931ef53011ee084","2.7045045323212E+24","No"
"0x6ce3340d383ec2a182f677979ded53436608aa77","7.56187076535494E+23","No"
"0x3455aa34025347044d2b739c99aac55f0bcf0a79","4.770276863727E+25","No"
"0x116f4b8712e923a0845148df983e9882cc2d526c","4E+25","No"
"0x6b024716b83fbee7a6355979e7fc96629e9bbe4b","6.68101798846714E+23","No"
"0x67af47c548184c09f653cb2376485f531aa7a13c","2E+24","No"
"0x915b976f9a9716333f4435d6bcd3b471dee1aa85","2.09175306679075E+24","No"
"0x61d0fc175fac82447798a6f1124af5d5837cf1bf","2.66396129733002E+24","No"
"0x5c517182d3202b77f99cf6b1f3cfcdbbbabecac1","2.01347809859473E+24","No"
"0x726b6f57f4365abef3d2659a121b80dc3367ba9f","8.43834289977684E+24","No"
"0x1c895ddaa541ef7be00478c6dd6b9437c5efa0ae","1","No"
"0x0518c84632c55058de6ccc469098dcf90833be2a","4.9263231E+25","No"
"0x06e9d3aed98f47b6feb53b1650edee6fcf295787","1.33689911001448E+24","No"
"0x74b74fd988639d69ddce3cb12a70492f0c01a934","1","No"
"0xf4fbe640501a66352ec85713c3d790fbd912c67d","4.526399423E+24","No"
"0xc1f4300ed82be5f85dc6736e3deab27392658d6c","5.32909262302953E+23","No"
"0x4dcf3861c06c3e2f6bf31a1d8eb96a0709ce9ae7","2.85E+24","No"
"0x1a80cf64ba2e0e992ecfeb362d287fc3adbdf8bc","7.74244220280214E+24","No"
"0xf25c38fc5f51d0dc2ab626e3a247ca132a3fe9ac","1","No"
"0x199155ba40aa539a34d58e4d410998027e2c7486","7.53823916467891E+25","No"
"0x1289a1c8e49761eb343d08533ef23d293eb1c347","1.0496992999723E+25","No"
"0x8bdd3f87ab473b6a528d41a1ad1292dfa5cde032","1","No"
"0x4866b038575a53d721fbf9be77fb9617378fbb96","1.58214719169376E+24","No"
"0x2535315876533f4e9a4e87fc7056d4b6f4abe7e2","1","No"
"0x31d73b100901ac29b7c29d6cbd404def93f1d304","2.92687732963604E+25","No"
"0x926ae61646665f52599e561c130ff13e5a2cdfcb","5.14773018047779E+24","No"
"0xc6b0240ffc2d268424bdb9ef29fa005784351a48","7.24392641760196E+24","No"
"0x33d189e3e788e5ac972e8711d0ebcd3b61749567","2.47994859445865E+26","No"
"0xc6213dcd8a2ba31319a397617b339f9611c45854","9.49274558296232E+25","No"
"0x64da41b8a116dcac2690a891d541a3304deddf18","2.26837443162241E+24","No"
"0x7e1ff2fdc02cca3b0816d24158cc5abf2e02214a","1.95528781041151E+24","No"
"0x7bc5ee703d115a943dcd024986be491be6bbbef1","5.83388255739801E+24","No"
"0xed2f410880a87709ecbcda5095a6d248b7b9b2fd","3.79524144586721E+25","No"
"0x1a84538dfc8af0080a2dcd48fcbf71828f84aaea","4.45418550855932E+25","No"
"0x966ef22401bc1a4274342a8f8127d58fd42234bb","7.489787209E+24","No"
"0xd863f193b42fef7ef00107654321980e83877cc8","1.1615233250309E+24","No"
"0x6444949f10599be42fb1e267706057c72d11e9e8","2.84283269812274E+25","No"
"0x69a0b00f8868d6c68dd38dfe4dca9b3f64221a2c","9.87363522802557E+24","No"
"0xabc99424d795751114ac4f14772c1c3a79454e4d","1.48097478668271E+24","No"
"0x5ba393a21baf111ca14f5cf73643333a13f3272f","7E+25","No"
"0xc887d335d35851b28cd76e47f1c72fe50553f989","2.39105641702189E+24","No"
"0xb512794fc1934a92dbc310f95309e2349694992f","1.20639389758265E+26","No"
"0xed2ddb366d475475e4fa65f71f7ffcb66f33b75a","3.58237844818613E+26","No"
"0x6d12bc47fb303f12deffbbad6c363d76647ddea2","1.19872768432326E+24","No"
"0xd2f066d58fa18f8a276decf5c0ab38091ffe665c","2.91915683775741E+25","No"
"0x9de6651dacd662c0678939d4878a53c71c7a5b93","4.6401453605709E+24","No"
"0xe87eb4d1017459b25d29fffe27778c00e7987d3d","4.5401147586E+25","No"
"0xf812954a4d31617689680da4cd68f273c38b8b11","2.55203235407299E+25","No"
"0x1d58dae03de2ac6c2523118625976c0d9cf7ec91","1.83273376973708E+25","No"
"0x245f3b96f49242506f6ac34e015c3fbfd69c43bf","1.50871299577038E+24","No"
"0x48ed81c35625d0b9d33a5e44f8db31ae2d6d8f82","70000000000","No"
"0xc30ef471c33f1636714619b4513492e3105cff8f","3.32938584666998E+26","No"
"0xf1e3882e2a913debd4fb55d21ee2bb52d2252646","5.1265134426704E+24","No"
"0x1f6739fa77056a6d3c522d1adf95506e41ddf892","5.98004615627579E+24","No"
"0xab95134c61204a68fefba40f09c4d89187a0066d","2.01474909434118E+24","No"
"0x0bd70b4cc1d0573a204560867b826260f732e31d","7240120870","No"
"0xee5446066f4b4c616449eb3f6ff75e5cdfd00fe7","5E+24","No"
"0x52c202560b0b0179af33146dee28501768bbd583","4.51960105016401E+25","No"
"0xd1f586ee1b226d90d2ed23f18d0a1bd770b6fb3d","5.00999195042597E+25","No"
"0x9671172c4cac7451072e17e01f11e16b412e5eca","4.99246893339115E+24","No"
"0xc7897b58dce64ab7be92c1d29e71059e2108ab68","4.67584167094614E+25","No"
"0x85c87ca7beab12773414c2df98f2aaac822518c6","1.05E+24","No"
"0xf0e49c769fd058bc82d99b814908ab90d05eed1e","7.01581335800686E+24","No"
"0x4b08365a6b4b1135a1ae96716420ef02ace993f5","1.01103428681409E+25","No"
"0x4b698a2e7701ec310f9c0a98d4f11b380a5d4539","4.056E+24","No"
"0x296962b2e32e5645d8dabd3b49a5b49fb8b52f2a","2.2449E+25","No"
"0xc1307783bb9f2f94fe672f25660fd671f52d6700","4.73159010068223E+24","No"
"0xddb19eac3c07b3338da96413fa3bcb9b194958af","8.11557809246289E+26","No"
"0x1770bee40bb184419a7f498684a5caf7882263a2","1","No"
"0xfedbc89f6571f829ac1af75a4e847c3f21453590","1.39783661866863E+25","No"
"0xd49b558a065317606505bdf2d93a5f6ec31ddb20","1.04896584786208E+25","No"
"0x7c1df51e74e61aa69adc842608ba4f05014830ab","1","No"
"0x65e4a20e0bc85b72a71cbf65c65ccb9c301bcf7e","1.50083155007458E+24","No"
"0x67cd15b1e5ada1ad19b956d3079840b72f7fb2f9","9.9E+24","No"
"0x16d8244a48039f2e199546401e19aa54476721e1","4.0921386313782E+25","No"
"0x563a8ed7c152683c8779a976f15a2dd90b2a49cb","1.47449632157875E+24","No"
"0xffb6a0a27b14079f74808bb3986162f354d6d006","1.96619703014124E+26","No"
"0x4ec227718d2a4641a19e934d5016167eeba1419f","1.56985184545936E+24","No"
"0x2b8adfe12372f6dfc76e2187656facfa6bbdfcc2","2.44335874680443E+25","No"
"0x004c190fdc09a3e437c0aea7aaa9c67ec252e564","1","No"
"0x6b44d3ff7669880566054b6f8763c33fdeb642ee","2.34315147672292E+24","No"
"0xc480c1363f3d880554af3fd8d060f38d658bcdbf","1","No"
"0xc96148c8a1180c96489311c54d1609caf338847e","1","No"
"0x8d52b4653ae493f5e0bcf3c9ed2b921056e13354","1","No"
"0xaf0fddcedb43991cbe11ab376a48b17a8cf9fac3","2.41940765718066E+25","No"
"0x03e0ab7f4ae7201d9b0908dbff83c27383aa224d","6.76882835329704E+24","No"
"0x036473b82764356763c576e87c925452f61250e0","1","No"
"0x9ac3817ab17fb181a35d17c25df210b4bfb1d44c","1.963221712E+25","No"
"0x4d4d96fa5993a3c1ee1e941cbcb53b3d19071fda","4.930538E+25","No"
"0x30b0f0cf221d475b74c9e12f95e8338a5b29e58f","2.51508849095464E+24","No"
"0x550ef0b33998ae6347a57ad2b20b6f66254751c2","3.738535537E+24","No"
"0xe63b9cf35426bd76f40e90d7e63252f9b28a4b4d","8.79595697252823E+22","No"
"0x33843571979349e9936d5a5807640a8f2bc44f0b","2.70918548665868E+24","No"
"0x9c041e035b7529030fd224bba51ed8b6e0a2d7e6","1","No"
"0x9f25a419d67c80f89b532fb7141215b41419609f","2.99971178226034E+24","No"
"0x9b46fd6a1a7e793b2759d9df21081f52676c53f0","5.34377315E+25","No"
"0xd6ff5358808901a44c9e80fa6a8b810dd99b9f89","3.8183377E+22","No"
"0xe8da05448d6af7de97f6a1123f92d1caef28fb22","1.76975451E+24","No"
"0x746c08b5135dad9f7af8c8ae4f10ad8660b3408a","1.4946887291195E+25","No"
"0x41d553170cfe4fdb15718b1d9ea9fd3c36d54f06","1.21497495929731E+24","No"
"0x5b3d1d69babb32e6e463dcee101e1b9170502990","1E+23","No"
"0x8782586b24be4dcf75804436eff467de52eb2a46","1","No"
"0xfb1441ffc8af8702dad440e43288a5a9c11c38f4","6.53220935175525E+23","No"
"0xd6abe7ea9d2ab7bd17a3d69efa223baf9d9308d8","1.00690665295218E+24","No"
"0x11a1ab58f089b02721994949cf6a1a7301640cee","2.49520418219829E+24","No"
"0x41fb7378dd4cdd7107860360ef21471b40c2d28a","1.22022772749515E+25","No"
"0xa06b9d891c4369a3a48800d7e5eb2c7d04ef2517","1E+25","No"
"0xba02216f49e47e73b581e6fcb06d20f226665a7d","2.50046009244109E+25","No"
"0xe1e508af39d2313c6b3fa8b75afe1d7a00f7bd79","1","No"
"0xd0ffd5bd4ac17def0f4c0c7f077c324ff9297d15","1","No"
"0x0b8e3e5ee47d0a11b8d99d34a157b37217ac7a8d","5.24892309733754E+25","No"
"0x3043cbebe09e38ad4c5ab22b4f6ae72329dee357","1.3989144104091E+25","No"
"0x7aff055dd577703bb0eb7d5da6a4401d2ef24cb2","1.95279486684E+25","No"
"0x9ab64554e09c0817eb62d460e1ae3518c84e37ae","2E+24","No"
"0xe274d388b3753e3a2335bd5ab3410cea1b1204f5","4.98960141481539E+24","No"
"0x3645f0129bcbd1f8d10f11a4afab45a10772ef82","4.12118757971128E+23","No"
"0x0c160ae7fb803d9c2b4bbd7e1cee5c86b0edf43e","3.14923777698268E+26","No"
"0x1f6fff54e8fb4f331039f7f02d3db7a32fd964ce","5E+25","No"
"0xfd234e9f42325962a3c4f7851d20671a23060e0e","4.4766669652694E+25","No"
"0xc6a1cc6fb3813a0ba68be01f020774589b898753","1","No"
"0x2b11b36e7c8b8133781b8f656c38e112f3d50fbc","7.69223864309027E+24","No"
"0xdfd2346699f049612fc52ff5257c0a0609e76b91","9.92802888786623E+23","No"
"0x60b9096b751f36cdecc139ffc2a6d95c9c6fcd1e","6.00446293025423E+24","No"
"0x8efaf27692779fc3c9e282b6cc435cf3e6ad08ad","9.9875483328E+25","No"
"0xfb1757313cad1b0a227a88fcf04564c546e4db44","3.75903210915867E+24","No"
"0xd2b568885713ae237ff75a5c4a44af5e47d3f75b","1.05139680596832E+25","No"
"0x02e8b35393b39e94ec5334ca7621f13975718213","1","No"
"0xc8f8aba551f05c156500efd6b358dcfe9726765b","2.43307354791273E+24","No"
"0x8a2b504c6d6d2fd115d8fadf95034d26c839966a","4.60431759971613E+24","No"
"0x94b5b68ca5b52311cd15b13f31995d8a03d7904b","2.91514726074514E+23","No"
"0xe9597923737138f4d24435eb2bccbaeb93c71e8d","2E+24","No"
"0x52112f938c9bcdb85d5706b0822f44baf4baeba0","1","No"
"0x7907a3c290c72c3b65b4984d5a4f2d2730c2c146","3.01514957316931E+24","No"
"0x2882e3e59c930b3d8101b7359d14e6c2faabc2dc","1","No"
"0xc697a8bdfa0b98fb4855067d0f42f53d6389e8cb","5.02485051898434E+24","No"
"0x72e05d7500aaac01dd9cace6fce2be6f53758e8c","1","No"
"0x9757468028c6b221e1503d6a9dcaab29963050c1","1.00000000081698E+23","No"
"0x94dfced7f6e8ff73d3ce78eea9733533174e3c1f","1","No"
"0xdc0c0a52de50028cc60d4467c47ff64b1f19e66e","1.08992065054804E+24","No"
"0x1f401ba34f63487acbe2e96e1ab2fd1941e04137","1.4980297851983E+24","No"
"0xba2948f1fa6d88dac687f1ca8292a80c97001c88","9.89900894889785E+24","No"
"0x8e976cb81bcf1d04455a13022731a3b4c9dbfb45","8.68803364397493E+23","No"
"0xd4cf36b13e4916d5ca8fb06f6a8e3a79a31cc219","2.41724943242831E+24","No"
"0x80252655f94cc036c0879052fc5cfa0c400535a7","9.66850780425055E+24","No"
"0xc0f0ddca9500ad37f903b502cb750fc8f9a08a5f","2.46663147670093E+25","No"
"0x25c61fcad82692258e54cfe072081c53c9abcca2","7.0699333626E+25","No"
"0x8ae6942e0a58b4fd303c4e467f669b72a107969b","2.8905122003E+25","No"
"0xcbb4c04d98ee49ebd646cc97c093314ee0a251e0","4.04697052959082E+24","No"
"0xac2ad3b9c534d0ede0ae4345de01c418e2696a4c","5.86985071705656E+23","No"
"0xee521377283917d777d6b3eb76bf54e7970549e0","2.38E+24","No"
"0x1712ada75195ae5bc9f4c33159e66943bdc595f7","2.37534782257971E+25","No"
"0xb71877577e33983ce75965b921f280f5200e0b5e","1.52329717E+25","No"
"0x1303e67f1175f647e1528390676ee97fe886a372","1.817122935E+25","No"
"0x4e587c41aea1a814128d42f06abced5acdbd2a98","5E+23","No"
"0x99bcaf1e30ca63482b26281cf96ad0f1d92f3e97","5.19436686234142E+24","No"
"0x9427afebc3843cb25565b2b7aad460f0ad1561e1","1.18384410197517E+24","No"
"0x1e1d31aaf331a1c6bafd9b2d49cd7ab0a5ed5b28","1E+26","No"
"0xf900683f8d9e7ed284503d8f6a4e25c74c06b27d","1.00150780340211E+24","No"
"0x43e984dbfe294722e18d45991b5ad5a38f5064e7","1393754612398","No"
"0x1fb67d05be68a68c96edb3fe36c6c2f78b8465ce","1.73192913823008E+24","No"
"0x59edd7acb977dd4e0a143b5ec85de4e156472d0d","2.5E+24","No"
"0x4dec06445c92ff49864e543bdcde0436b99f39ef","1","No"
"0x3a5e26cce2bea5933248f4fd50657a2fc218268c","1.98579815000475E+24","No"
"0x34d6aff40556314f183a3f5b53da1fc877ef8965","5.42675969527217E+25","No"
"0xa5a5852418d2e49829da92bf0249902d9701940c","1.3446104751E+26","No"
"0x84cbf08fa4a8c29e7f4127a524a3ca0e6bcb7c5e","1.337E+25","No"
"0x2677ac7d9c9bbe42abe05e9913874ade31812179","1E+25","No"
"0x047190f439381f61f45b0a10d6244bb23800ea2f","3.58597901004697E+24","No"
"0xa48b027c89fa2040d2b311ac0f2754cd845c1811","8.5813E+24","No"
"0x29b740506a02ea18462893fc1da69e8c64f5a762","3.83652400056844E+25","No"
"0x9d875dcf28645cebfc23c7a23ec6c32978b5bc6d","1","No"
"0x61e3d8a5c3bc6da50728e5a5ea29e88851846047","2.2821480094971E+24","No"
"0x632e39f73fa6b7fd0a51b5ec6f5a6429c824fa75","5E+24","No"
"0xc944d61f89497642cb62f950fcdf67c616339285","2.77822182E+24","No"
"0x1316f1fcc29aa65adc1050e647a39693d85195e6","5.32097289852644E+25","No"
"0x57a69e9794498693b160c85d8955f532bc812b26","1E+24","No"
"0x0a8f0df80723addee9cf122f7b94f8ca90980889","1.4012944003001E+25","No"
"0xff2ae31301e1cfa9e9ce368c7254e76492f34b25","1","No"
"0x4b8724123326772f034098734950c86858edbe93","1.90483349771517E+24","No"
"0x26fa9dc131ac5c428082a8a6a750211eeff489c3","2.44180124195472E+25","No"
"0x0985065b2d23acbf32fcbe5f85dbce1f78e6f3a0","1.29551797847705E+24","No"
"0xfe43042b713c34172fdfa0799d5074ffc108fb3b","4.8E+26","No"
"0x454413fb522f913120d6f10ae18fb7fb137708bb","5.54738654614607E+23","No"
"0xc9e72784357b4eaae01c489f1e5ca2e9bac394dc","3.01628166E+24","No"
"0x5599c006929dd08cc67cec94819955e5eceeb172","1.11307734231908E+25","No"
"0x5c2005e3a1a2a2f3b836d69046cd5cc4192f7438","2.33921040306977E+25","No"
"0x3ead21467c8fd75aebaa7c1db910dba7eccff34b","1","No"
"0x9c0fbeceb42a5fe325833c96312fd6a3968d362a","1","No"
"0x20e7474c3b9a29f1307125dfe5ba263e3b767def","1","No"
"0x0e9eec6e1489d33dd7a15a74127af843356bf957","6.95181863144437E+24","No"
"0xf41272efb5602e91c936b84f20f680b618dd7ab4","2.03238709415043E+24","No"
"0xf0c90858964d6825c5024534218be76157e51193","3.42922586592039E+24","No"
"0x9061bf18ce06da4287edffba67c1e565e7ba84c1","1.9972767032306E+24","No"
"0xef6dac1858a72bb916d971608030c53ff9cf1410","1","No"
"0x69236b739f14df87e92d82d08b83c30ee9788b38","4.31278353E+25","No"
"0x9723dc2ef866307a5898cccf3c17a6545d9834c9","2226998684","No"
"0x27cb903b27a6fe81f20262484163475c83019295","1.93273897E+24","No"
"0xff8836cb6a44f685473823a764c8d1d91fd9d6d0","9.45036647181756E+21","No"
"0x663376a09b64051c24b5b931137d5062de263881","6.36351841868166E+24","No"
"0x4e3a33203ff30369fae46697cf11198e7cc30255","1.04767482384489E+24","No"
"0x845425add9b905ddd635416e99e0ee7f681d3bd9","2.42256345189573E+24","No"
"0x04b3a0ae19475d8737b51e92ea58513ebfb8e8bf","1.2694226752635E+24","No"
"0xb3cc709c6675baa85faa2c80a3792f550f8b777b","1.20826328683749E+26","No"
"0x795260a135cca2dd9644cc6d1e1604de8ac3dc61","3.03737317324139E+25","No"
"0x12e3032ba6e8136538b0ca665d26683545ca60eb","7.46448204658455E+23","No"
"0x9e13e09f365403344b73663bef1bd117640460e8","7.29689846216755E+25","No"
"0x60ab5e271dfc52d2ff73b9a3f7b205dc4c395800","1.50250858E+26","No"
"0xfb60e869d7cf71909e00fa3f8afa1d7edca67d85","4.17753996E+24","No"
"0x2b72694e6fac307033bc958d9c44fbf6a70f86eb","7.68825651914174E+24","No"
"0xea1e737fa8f294643d0f5b4a99aceb8575365631","1","No"
"0x688c3350959e3f7e1667d21a11ccff7d73257342","1.00246437973706E+26","No"
"0x0ceb180ddef983d94ac26467be6071ae3cbe82a7","1.06156975593222E+25","No"
"0x58c9e0555889f065385975b63acd462a9933acba","9.11646912252022E+25","No"
"0x84d05dda80ce05243e2b6bc170e88a5d25b0d5ec","3.86584541675223E+23","No"
"0xfecf81098d69c278fe694b39b465dded1ac0c5aa","1.29998022782678E+24","No"
"0x4e2bfdad01c549b36aab48cdc822af2d93d1d244","2.14692916868944E+24","No"
"0x050823628da92e32a261ca10b2f66fcd7a6120f9","2.61245303454595E+24","No"
"0xf2f2ccc58e2ae981d044a5338568137c8010ec1c","3483690880","No"
"0x00b7cf42875fb531a82a6db047cef9b55de80a76","1","No"
"0xe3fa291476941fb6df60a5716e74853e12d60f25","7.281901E+24","No"
"0x5ec2f93b9dc9a4c6af61cd95cd417ccb011e4c38","6.76021766617651E+24","No"
"0xf35974b3c729feabdb9646835d5403bf4ae60d30","1","No"
"0x488d1e5ce99086e10cf3bbcac9266a974a6a7d49","5.32760478804624E+23","No"
"0x8e59f6ff26a97f2f0ebe73128e0383b04b15a5ac","7.46205944771632E+24","No"
"0x5ca56ded8047bdbef27a3bd90b04e6f7f4bf66ba","2.637598164952E+24","No"
"0x3cb14e914da209e10a58300df0264153d7031dd1","2.20751368807779E+25","No"
"0xbe40d9920a185893ebeb26d4571fde37072bf4ba","7.92993927862606E+23","No"
"0x7ef75fe77d1beb87094a1aa076b833150016cf07","8.54977900336826E+23","No"
"0x93cd2d2443144fb12349a9d0144abfee95fe2a93","1","No"
"0xd24d3c9c916e9166f850e8ebd0a2fb8510c920a4","6.32987971926753E+25","No"
"0xc32991e28142ccd71f59a370eaebdb6a134a5fb5","1.32217846647706E+24","No"
"0xe0c49a8dc2f7eb2438a23fa81217f9a005453205","1","No"
"0xc81600c2b9d56e143f36eb8aab4e4408d77cfb47","4.84785482195389E+24","No"
"0x80611243706329c6676bba9b46e38e0eddf525dc","1.21073180939271E+24","No"
"0xb466c27fdc7c1f7c99fafabd8be261c009519bcd","1","No"
"0x3bafb075df8917375d1cd2fd72577fbbd9cda88c","1.12665467702648E+25","No"
"0x3f06769262db67119086044135428e7ff6056e1c","5.46707500432198E+24","No"
"0x027375cc1eadf2e0ea4fb31bb46895c9c7ea0bff","1.594385862E+25","No"
"0x6b5c380ed191ccce57fe37263498549b7ace5b40","1","No"
